voter_id,nombre,genero,curul_tipo,legislatura,partido,partido_disciplina,dim_1_aligned,dim_2_aligned,dim_1_raw,dim_2_raw,disciplina,n_votos
P04150,Chávez Ruiz Héctor,M,plurinominal,LXV,MORENA,,-0.04730826474081151,-0.884841133943828,-0.570036,-0.182791,0.8367,294
P04151,Diaz Acevedo Edna Gisel,F,plurinominal,LXV,MORENA,,0.06214984789281604,-0.8701475526603321,-0.560322,-0.282756,0.8966,377
P04152,Pérez Valdez Elizabeth,F,plurinominal,LXV,MORENA,,0.07032715619648389,-0.8460765652787405,-0.538718,-0.290988,0.8541,377
P04153,Prieto Gómez Mauricio,M,mayoria_relativa,LXV,MORENA,,0.06003373966977392,-0.8587153960304521,-0.549862,-0.281213,0.7719,377
P04154,Rafael Dircio Fabiola,F,mayoria_relativa,LXV,MORENA,,0.07582412699400491,-0.8463078765291787,-0.539111,-0.295976,0.9841,377
P04155,Rodríguez Sarabia Leslie Estefania,F,plurinominal,LXV,MORENA,,0.06550516631773473,-0.868263140114931,-0.558721,-0.285868,0.8673,294
P04156,Sodi  Gabriela,F,mayoria_relativa,LXV,MORENA,,0.06577897257781865,-0.8731903581511281,-0.563208,-0.285953,0.9284,377
P04157,Torres Rosales Miguel Ángel,M,plurinominal,LXV,MORENA,,0.031843416773871126,-0.875178025114716,-0.563886,-0.255046,0.8089,361
P04228,Zúñiga Cuevas María del Carmen,F,mayoria_relativa,LXV,MORENA,Independientes,0.320070821237889,0.5134396892258686,0.688517,-0.563163,0.8892,659
P04229,Arreola Martinez Martha Alicia,F,mayoria_relativa,LXV,MORENA,Independientes,0.220171496341137,0.06922840535047987,0.288136,-0.457603,0.975,639
P04231,Cabada Alvidrez Hector Armando,M,plurinominal,LXV,MORENA,Independientes,0.21598123565028676,0.002047738548685382,0.227221,-0.451561,0.961,667
P04232,Cantú González Mauricio,M,plurinominal,LXV,MORENA,Independientes,0.23293843570472136,0.040126022788269586,0.261263,-0.468238,0.9361,407
P04233,Fragoso Torres Juan Fernando,M,plurinominal,LXV,MORENA,Independientes,0.3652783025278916,-0.15555060834429885,0.07903,-0.582003,0.9615,52
P04234,Galindo Bustamante Rene,M,mayoria_relativa,LXV,MORENA,Independientes,-0.04399462904308005,0.0994317932605339,0.324369,-0.218531,0.9779,136
P04235,Peña Escalante Rosangela Amairany,F,mayoria_relativa,LXV,MORENA,Independientes,0.23625177828619906,0.018376847151138395,0.241387,-0.470526,0.9145,667
P04236,Ríos Cheno Bernardo,M,mayoria_relativa,LXV,MORENA,Independientes,0.2242439936150177,0.07954017179349661,0.297372,-0.461647,0.954,609
P04237,Tánori Córdova Judith Celina,F,mayoria_relativa,LXV,MORENA,Independientes,0.0262509383521235,0.6304534506778567,0.80463,-0.300028,0.979,667
P04238,Torres Escudero Mario Alberto,M,plurinominal,LXV,MORENA,Independientes,0.20942798867501103,0.03996013805188732,0.261894,-0.446866,0.909,659
P04239,Pérez-Jaén Zermeño María Elena,F,plurinominal,LXV,PAN,Convergencia,0.15288239537455045,-1.0300944234889327,-0.7087,-0.359896,0.9632,598
P04240,Velazquez Flores Jesús Alberto,M,plurinominal,LXV,MORENA,,0.06745803236193357,-0.8672641000193239,-0.557878,-0.287676,0.9231,377
P04386,Segura Trejo Elena Edith,F,mayoria_relativa,LXV,MORENA,Independientes,-0.10836642156130619,-0.08261704930530268,0.161062,-0.153976,0.9851,67
P04414,Guevara Rodríguez Miguel Ángel,M,plurinominal,LXV,PAN,Convergencia,-0.40330196057480416,-1.3574231157467473,-0.987685,0.156453,0.8462,52
P04601,Figueroa Reyes René,M,plurinominal,LXV,PAN,Convergencia,0.1568963025138377,-1.0798326827519737,-0.754036,-0.36189,0.967,91
P04605,Pérez Navarrete Miguel Ángel,M,mayoria_relativa,LXV,MORENA,Independientes,-0.11963854066049157,-0.000479591047446562,0.236084,-0.146463,0.9566,622
P04606,Hinojosa Madrigal Jaqueline,F,plurinominal,LXV,PRI,Partido Encuentro Social,-0.5453092745278882,-0.9829017454221536,-0.642595,0.273057,0.961,205
P04607,Méndez Márquez Victoria Eugenia,F,plurinominal,LXV,PRI,Partido Encuentro Social,-0.11861399722821298,-0.8568055355636852,-0.542186,-0.11892,0.9038,156
P04610,Torres Ajuria Herminio,M,mayoria_relativa,LXV,PAN,Convergencia,0.44788313674399216,-1.0008041752180115,-0.69189,-0.628969,1.0,64
P04612,Páez Güereca María De Jesús,,plurinominal,LXV,PT,Alternativa Socialdemócrata,-0.10788185961146043,-0.032044091473513614,0.207007,-0.156098,0.9018,560
P04614,Villarreal Elizondo Yolanda,F,plurinominal,LXV,PAN,Convergencia,0.13253547141219854,-1.0528468242688023,-0.728701,-0.340648,0.9846,65
P04615,Núñez Meneses Ali Sayuri,F,mayoria_relativa,LXV,PAN,Convergencia,0.15124055202734132,-1.0318050087946278,-0.7102,-0.358347,0.9234,483
P04616,Del Razo Montiel Steve Esteban,M,mayoria_relativa,LXV,MORENA,Independientes,0.2326761515208258,0.030904360284334423,0.252891,-0.467693,0.9921,507
P04617,Valadez Bojórquez Marina,F,mayoria_relativa,LXV,MORENA,Independientes,0.23678237022660192,0.014130233220542937,0.23751,-0.470867,0.9941,337
P04618,Alcántar Ortega Salvador,M,mayoria_relativa,LXV,PAN,Convergencia,0.15096726556714715,-1.0258093393308576,-0.704742,-0.358298,0.9414,478
P04619,Jiménez Ramírez Yolis,F,mayoria_relativa,LXV,MORENA,Independientes,0.3661676129584509,0.5207435272810129,0.693622,-0.605299,0.9781,502
P04621,Hernández Villanueva Rocío,F,mayoria_relativa,LXV,MORENA,Independientes,0.3720095189371674,0.5217308117277756,0.694325,-0.610641,0.9693,489
P04623,González Lima Juan,M,mayoria_relativa,LXV,PVEM,Nueva Alianza,0.06760871146934225,0.062440459634192855,0.28704,-0.318727,0.9358,483
P04624,Vigil Hernández Elva Agustina,F,mayoria_relativa,LXV,MORENA,Independientes,0.31303304820452904,0.547873784229514,0.720045,-0.557912,0.9539,477
P04625,Sánchez Escobedo Maria José,,plurinominal,LXV,PRI,Partido Encuentro Social,-0.22839272509723704,-0.790889864842618,-0.478631,-0.021344,0.9113,372
P04629,Escobedo Muñoz Gabriel,M,plurinominal,LXV,PVEM,Nueva Alianza,0.22102571345792565,-0.25615008153601526,-0.007599,-0.44756,1.0,55
P04633,Guillén Sánchez Daniel,M,mayoria_relativa,LXV,PVEM,Nueva Alianza,0.16655986779858462,0.1239531980806267,0.339653,-0.4107,0.8737,95
P04635,Delgado Ventura Pablo Gil,M,plurinominal,LXV,MC,Sin Partido,-0.5188898985484316,-1.33711571598311,-0.965386,0.260825,0.8953,258
P04636,López Ochoa Mijares Braulio,M,plurinominal,LXV,MC,Sin Partido,-0.5786603965271829,-1.3215100646849756,-0.949216,0.314626,0.9182,318
P04643,Gómez Cambrón Sofía,F,mayoria_relativa,LXV,PRI,Partido Encuentro Social,-0.18274477942959047,-0.7340870440165014,-0.428526,-0.064718,1.0,38
P04645,Buenrostro Martínez José Guadalupe,M,mayoria_relativa,LXV,PVEM,Nueva Alianza,-0.020415305794542538,0.07594173745598111,0.302237,-0.239179,0.9724,254
P04646,Enríquez Ibañez Yolotl Fernanda,F,plurinominal,LXV,MORENA,Independientes,-0.020933835019675245,-0.07715686041123368,0.163117,-0.233617,0.9255,94
P04647,Rodarte De Lara Miguel Humberto,M,plurinominal,LXV,PAN,Convergencia,0.14526325952224595,-1.0438281786939365,-0.720928,-0.352515,0.9549,244
P04648,Rodríguez Vallejo Alma Cristina,F,mayoria_relativa,LXV,PAN,Convergencia,0.15623292807049735,-1.0680172707656694,-0.743276,-0.36168,0.8689,244
P04650,Plankarte Rivera Ismael Saúl,M,mayoria_relativa,LXV,MORENA,Independientes,-0.1618356605612656,0.020634749206522376,0.256676,-0.108816,1.0,37
P04651,Vargas Osnaya Ma. Cristina,F,mayoria_relativa,LXV,MORENA,Independientes,-0.020415305794542538,0.07594173745598111,0.302237,-0.239179,0.9831,237
P04653,García Molina Natalia,F,mayoria_relativa,LXV,MORENA,Independientes,0.33812814999730273,-0.2963479743338124,-0.048025,-0.552647,0.9541,109
P04655,Zavala Peniche María Beatriz,F,mayoria_relativa,LXV,PAN,Convergencia,-0.13056322185744584,-0.5928909893293092,-0.301941,-0.116836,0.9789,95
P04657,Moguel Ballado Oscar Octavio,M,plurinominal,LXV,MC,Sin Partido,-0.4530687267340149,-0.2638949999089445,0.007777,0.16532,0.825,160
P04658,Cardona Ortiz Alma Patricia,F,mayoria_relativa,LXV,PRI,Partido Encuentro Social,-0.13222042874192452,-0.5922870164796191,-0.301337,-0.11535,0.9273,165
P04659,Ladrón de Guevara González Miriam Janeth,F,plurinominal,LXV,PRI,Partido Encuentro Social,-0.1322366974616664,-0.5922634041884819,-0.301315,-0.115336,0.9907,107
P04660,Fernández Benavente María del Carmen,F,mayoria_relativa,LXV,PVEM,Nueva Alianza,0.33808656703222145,-0.2963241878985012,-0.048002,-0.55261,0.9595,74
P04661,Treviño Badillo Norma Graciela,F,mayoria_relativa,LXV,PRI,Partido Encuentro Social,-0.1322366974616664,-0.5922634041884819,-0.301315,-0.115336,0.9873,157
P04664,Torres Hernández Alfredo,M,mayoria_relativa,LXV,MORENA,Independientes,0.33809551882469924,-0.29632826173946947,-0.048006,-0.552618,0.9787,141
P04665,Trinidad Balboa José Juan,M,mayoria_relativa,LXV,MORENA,Independientes,0.1948534845178463,0.13034487204496936,0.344521,-0.436626,0.9362,141
P04667,Arguijo Hernández Teodoro,M,mayoria_relativa,LXV,PRI,Partido Encuentro Social,-0.4019525594664901,-1.357583909215782,-0.987876,0.155232,0.9065,139
P04670,Ahedo Bárcenas Laura Patricia,F,mayoria_relativa,LXV,PAN,Convergencia,-0.405069308186809,-1.3572071922039848,-0.98743,0.158052,1.0,109
P04672,Macías Martínez María De Lourdes,F,mayoria_relativa,LXV,PVEM,Nueva Alianza,0.3380973011899553,-0.2963469023459776,-0.048023,-0.552619,0.9794,97
P04673,Constantino Magaña Esteban Rafael,M,mayoria_relativa,LXV,MORENA,Independientes,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.9588,97
P04674,Sánchez Cruz Janeth Yareli,F,plurinominal,LXV,MORENA,Independientes,0.3380973011899553,-0.2963469023459776,-0.048023,-0.552619,0.9175,97
P04677,Hernández Guerrero Kenia del Refugio,F,mayoria_relativa,LXV,PVEM,Nueva Alianza,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.9897,97
P04678,Castro Narváez Marco Antonio,M,mayoria_relativa,LXV,PAN,Convergencia,-0.405069308186809,-1.3572071922039848,-0.98743,0.158052,0.9355,93
P04679,Pool Ake Selene Arely,F,plurinominal,LXV,PAN,Convergencia,-0.8067115657101049,0.10380183104115547,0.353702,0.474487,0.6989,93
P04680,Mendoza Moreno Miriam,F,mayoria_relativa,LXV,PVEM,Nueva Alianza,0.19483704165393054,0.13034317009076724,0.34452,-0.436611,0.9892,93
P04682,Ávila García Vania Roxana,F,plurinominal,LXV,MC,Sin Partido,-1.3157982591624537,-0.009062363152213038,0.268058,0.940902,0.9892,93
P04683,Buenrostro Martín Luis Miguel,M,mayoria_relativa,LXV,MORENA,Independientes,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.9759,83
P04684,Díaz García Eva Reyna Esmeralda,F,plurinominal,LXV,MORENA,Independientes,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,1.0,83
P04685,Elizalde Gastelo Ana Yolanda,F,mayoria_relativa,LXV,MORENA,Independientes,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.9639,83
P04686,González Santiago Fidel,M,mayoria_relativa,LXV,MORENA,Independientes,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.988,83
P04688,Hernandez Godinez Mayra Alejandra,F,plurinominal,LXV,MORENA,Independientes,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.9759,83
P04689,Marín Rodríguez Héctor Jesús,M,mayoria_relativa,LXV,MORENA,Independientes,0.19482739304542715,0.1303362150132466,0.344514,-0.436602,0.9398,83
P04690,Palos García Claudia Lizeth,F,mayoria_relativa,LXV,MORENA,Independientes,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.8675,83
P04691,Tun Campos Elba Iliana del Rocío,F,mayoria_relativa,LXV,MORENA,Independientes,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.9157,83
P04692,Morales García Carolina,F,mayoria_relativa,LXV,PAN,Convergencia,-0.405069308186809,-1.3572071922039848,-0.98743,0.158052,0.8554,83
P04693,Colín García Juan Manuel,M,mayoria_relativa,LXV,MORENA,Independientes,0.8181757961491837,-0.1164515759205974,0.099504,-0.9949,0.9545,66
P04694,García Astorga Carlos Fernando,M,mayoria_relativa,LXV,PAN,Convergencia,-0.405069308186809,-1.3572071922039848,-0.98743,0.158052,1.0,83
P04695,Gudiño Magaña Omar Francisco,M,mayoria_relativa,LXV,PAN,Convergencia,-0.405069308186809,-1.3572071922039848,-0.98743,0.158052,0.9518,83
P04696,Mar Vargas Honoria,F,mayoria_relativa,LXV,PAN,Convergencia,0.14362445520865147,-1.0949429233915655,-0.767327,-0.349326,0.9639,83
P04697,Ortiz Domínguez José de Jesús,,mayoria_relativa,LXV,PAN,Convergencia,-0.3981862569542127,-1.3580303894378454,-0.988407,0.151824,0.9157,83
P04698,Palomo Valles Jesús Alberto,M,mayoria_relativa,LXV,PAN,Convergencia,-0.405069308186809,-1.3572071922039848,-0.98743,0.158052,0.988,83
P04700,Vitar Soto Iván Husain,M,mayoria_relativa,LXV,PAN,Convergencia,0.15652362289022237,-1.1096149799445123,-0.78109,-0.360561,0.9759,83
P04701,Dávila Sánchez Salvador,M,mayoria_relativa,LXV,PRI,Partido Encuentro Social,-0.405069308186809,-1.3572071922039848,-0.98743,0.158052,0.963,81
P04702,Peña Salinas Rogelio,M,mayoria_relativa,LXV,PRI,Partido Encuentro Social,-0.132084597400599,-0.5923304617423504,-0.301381,-0.115472,0.9259,81
P04703,Álvarez Castro Natalia Carolina,F,mayoria_relativa,LXV,PVEM,Nueva Alianza,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.9639,83
P04704,Esquinca Gomez Adriana Guadalupe,F,plurinominal,LXV,PVEM,Nueva Alianza,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,1.0,83
P04705,Monroy Elizalde Verónica,F,mayoria_relativa,LXV,MORENA,Independientes,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,1.0,70
P04706,Cardona Pérez Rodolfo,M,mayoria_relativa,LXV,PT,Alternativa Socialdemócrata,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.9639,83
P04707,González Molina Concepción,,mayoria_relativa,LXV,PT,Alternativa Socialdemócrata,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.988,83
P04708,Serrano Romero Fabiola,F,mayoria_relativa,LXV,PT,Alternativa Socialdemócrata,0.19487693598687536,0.13036553624989594,0.344539,-0.436648,0.9759,83
P04709,Félix Fregoso Maria Fernanda,F,plurinominal,LXV,MC,Sin Partido,-1.3157982591624537,-0.009062363152213038,0.268058,0.940902,0.988,83
P04710,Moreno Mora Y Zepeda Karen Itzamna,,plurinominal,LXV,MC,Sin Partido,-1.3157791227675555,-0.009044057511987016,0.268074,0.940884,0.9518,83
P04711,Barrientos Maya Jose Juan,M,plurinominal,LXV,MORENA,,-0.4577597043748992,-0.09610707817126189,0.16042,0.164004,0.988,83
P04712,Rodríguez Osuna Iliana Guadalupe,F,plurinominal,LXV,MORENA,,-0.4577597043748992,-0.09610707817126189,0.16042,0.164004,0.9639,83
P04713,González Rivera María Elena,F,mayoria_relativa,LXV,PAN,Convergencia,-0.405069308186809,-1.3572071922039848,-0.98743,0.158052,1.0,70
P04715,Madrigal Alaniz María Teresa,F,mayoria_relativa,LXV,MORENA,,-0.8067290403563284,0.10376818140830978,0.353672,0.474504,0.8429,70
P04716,Rendón Ramírez Marisol,F,mayoria_relativa,LXV,MORENA,Independientes,0.4920570545117101,0.5258458273203378,0.694073,-0.719878,0.9697,66
P04717,Flores Vázquez Martín Alejandro,M,plurinominal,LXV,PAN,Convergencia,-0.405069308186809,-1.3572071922039848,-0.98743,0.158052,0.9848,66
P04718,Jiménez Castillo Brenda Mariana,F,plurinominal,LXV,PRI,Partido Encuentro Social,-0.14795537161242117,-0.5661816259290836,-0.277089,-0.101918,0.9219,64
P04720,Sánchez Yarce María Eugenia,F,mayoria_relativa,LXV,MC,Sin Partido,-1.3157591420565886,-0.009048828168980921,0.268069,0.940866,0.9545,66
P04722,Gutiérrez Leano Kathya Andrea,F,plurinominal,LXV,PAN,Convergencia,-0.40439949224519434,-1.357289418170318,-0.987527,0.157446,0.9836,61
P04723,Pérez Ramos Elena,F,mayoria_relativa,LXV,MORENA,Independientes,-0.1888622502645109,-0.08230852015910901,0.164019,-0.080831,0.9792,48
P04724,Madero Yáñez Pedro Francisco,M,plurinominal,LXV,MORENA,Independientes,0.4921599868031383,0.5257692684186781,0.694,-0.719969,0.6346,52
