vote_event_id,result,requirement,asistentes,mayoria_necesaria,a_favor,en_contra,abstencion,ausente,margin,critical_parties,critical_count
VE_S03783,aprobada,mayoria_simple,115,58,56,52,7,0,-2,O11|O14|O25,3
VE_S03784,aprobada,mayoria_calificada,115,991,94,19,2,0,-897,O11|O12|O13|O14|O15|O18|O25,7
VE_S03785,aprobada,mayoria_calificada,111,991,86,23,2,0,-905,O11|O12|O13|O14|O15|O18|O25,7
VE_S03786,aprobada,mayoria_calificada,114,991,105,8,1,0,-886,O11|O12|O13|O14|O15|O16|O18|O25,8
VE_S03787,aprobada,mayoria_calificada,113,991,105,8,0,0,-886,O11|O12|O13|O14|O15|O18|O25,7
VE_S03788,aprobada,mayoria_calificada,111,991,103,8,0,0,-888,O11|O12|O13|O14|O15|O18|O25,7
VE_S03789,aprobada,mayoria_calificada,113,991,104,8,1,0,-887,O11|O12|O13|O14|O15|O18|O25,7
VE_S03790,aprobada,mayoria_calificada,111,991,87,23,1,0,-904,O11|O12|O13|O14|O15|O18|O25,7
VE_S03791,aprobada,mayoria_calificada,113,991,83,28,2,0,-908,O11|O12|O13|O14|O15|O18|O25,7
VE_S03792,aprobada,mayoria_calificada,114,991,106,8,0,0,-885,O11|O12|O13|O14|O15|O18|O25,7
VE_S03793,aprobada,mayoria_calificada,109,991,80,25,4,0,-911,O11|O12|O13|O14|O15|O18|O25,7
VE_S03794,aprobada,mayoria_calificada,120,991,118,0,2,0,-873,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03795,aprobada,mayoria_calificada,112,991,110,1,1,0,-881,O11|O12|O13|O14|O15|O16|O18|O25,8
VE_S03796,aprobada,mayoria_simple,118,59,65,47,6,0,6,O11,1
VE_S03797,aprobada,mayoria_simple,112,56,63,45,4,0,7,O11,1
VE_S03798,aprobada,mayoria_simple,115,58,91,24,0,0,33,O11,1
VE_S03799,aprobada,mayoria_simple,118,59,71,47,0,0,12,O11,1
VE_S03800,aprobada,mayoria_calificada,118,991,90,28,0,0,-901,O11|O12|O13|O14|O25,5
VE_S03801,aprobada,mayoria_calificada,114,991,65,49,0,0,-926,O11|O13|O14|O25,4
VE_S03802,aprobada,mayoria_simple,111,56,110,1,0,0,54,O11,1
VE_S03803,aprobada,mayoria_simple,108,54,100,3,5,0,46,O11,1
VE_S03804,aprobada,mayoria_simple,112,56,73,25,14,0,17,O11,1
VE_S03805,aprobada,mayoria_simple,114,57,75,32,7,0,18,O11,1
VE_S03806,aprobada,mayoria_simple,118,59,110,7,1,0,51,O11,1
VE_S03807,aprobada,mayoria_simple,119,60,68,51,0,0,8,O11,1
VE_S03808,aprobada,mayoria_simple,121,61,119,0,2,0,58,,0
VE_S03809,aprobada,mayoria_simple,116,58,116,0,0,0,58,,0
VE_S03810,aprobada,mayoria_simple,120,60,120,0,0,0,60,,0
VE_S03811,aprobada,mayoria_simple,117,59,117,0,0,0,58,,0
VE_S03812,aprobada,mayoria_simple,116,58,116,0,0,0,58,,0
VE_S03813,aprobada,mayoria_simple,115,58,90,0,25,0,32,O11,1
VE_S03814,aprobada,mayoria_simple,114,57,90,1,23,0,33,O11,1
VE_S03815,aprobada,mayoria_simple,115,58,111,1,3,0,53,O11,1
VE_S03816,aprobada,mayoria_simple,117,59,116,0,1,0,57,,0
VE_S03817,aprobada,mayoria_simple,117,59,117,0,0,0,58,,0
VE_S03818,aprobada,mayoria_simple,112,56,111,0,1,0,55,,0
VE_S03819,aprobada,mayoria_simple,113,57,113,0,0,0,56,,0
VE_S03820,aprobada,mayoria_simple,120,60,72,47,1,0,12,O11,1
VE_S03821,aprobada,mayoria_simple,118,59,96,21,1,0,37,O11,1
VE_S03822,aprobada,mayoria_simple,114,57,66,48,0,0,9,O11,1
VE_S03823,aprobada,mayoria_simple,118,59,117,1,0,0,58,,0
VE_S03824,aprobada,mayoria_simple,113,57,113,0,0,0,56,,0
VE_S03825,aprobada,mayoria_simple,118,59,114,0,4,0,55,O11,1
VE_S03826,aprobada,mayoria_simple,117,59,117,0,0,0,58,,0
VE_S03828,aprobada,mayoria_simple,35,18,35,0,0,0,17,,0
VE_S03829,aprobada,mayoria_simple,36,18,36,0,0,0,18,,0
VE_S03830,aprobada,mayoria_simple,37,19,31,4,2,0,12,O11,1
VE_S03831,aprobada,mayoria_simple,28,14,27,0,1,0,13,O11,1
VE_S03832,aprobada,mayoria_simple,35,18,20,12,3,0,2,O11|O12,2
VE_S03833,aprobada,mayoria_simple,34,17,29,5,0,0,12,O11,1
VE_S03834,aprobada,mayoria_simple,35,18,35,0,0,0,17,,0
VE_S03835,aprobada,mayoria_simple,113,57,98,14,1,0,41,O11,1
VE_S03836,aprobada,mayoria_simple,98,49,97,1,0,0,48,O11,1
VE_S03837,aprobada,mayoria_calificada,107,991,85,22,0,0,-906,O11|O13|O14|O15|O16|O18|O19|O25,8
VE_S03838,aprobada,mayoria_calificada,112,991,89,23,0,0,-902,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03839,aprobada,mayoria_simple,36,18,24,9,3,0,6,O11,1
VE_S03840,aprobada,mayoria_simple,35,18,35,0,0,0,17,,0
VE_S03841,aprobada,mayoria_simple,35,18,21,13,1,0,3,O11,1
VE_S03842,aprobada,mayoria_simple,35,18,35,0,0,0,17,,0
VE_S03843,aprobada,mayoria_simple,35,18,25,7,3,0,7,O11,1
VE_S03844,aprobada,mayoria_simple,35,18,19,16,0,0,1,O11,1
VE_S03845,aprobada,mayoria_simple,34,17,19,15,0,0,2,O11,1
VE_S03846,aprobada,mayoria_simple,37,19,24,13,0,0,5,O11,1
VE_S03847,aprobada,mayoria_simple,34,17,34,0,0,0,17,,0
VE_S03848,aprobada,mayoria_simple,103,52,84,11,8,0,32,O11,1
VE_S03849,aprobada,mayoria_simple,102,51,61,32,9,0,10,O11,1
VE_S03850,aprobada,mayoria_simple,98,49,98,0,0,0,49,,0
VE_S03851,aprobada,mayoria_simple,108,54,108,0,0,0,54,,0
VE_S03852,aprobada,mayoria_simple,103,52,101,2,0,0,49,O11,1
VE_S03853,aprobada,mayoria_simple,100,50,98,0,2,0,48,O11,1
VE_S03854,aprobada,mayoria_simple,105,53,104,0,1,0,51,,0
VE_S03855,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S03856,aprobada,mayoria_simple,99,50,99,0,0,0,49,,0
VE_S03857,aprobada,mayoria_simple,99,50,99,0,0,0,49,,0
VE_S03858,aprobada,mayoria_simple,90,45,90,0,0,5,45,,0
VE_S03859,aprobada,mayoria_simple,83,42,83,0,0,5,41,,0
VE_S03860,aprobada,mayoria_simple,85,43,85,0,0,5,42,,0
VE_S03861,aprobada,mayoria_simple,81,41,81,0,0,5,40,,0
VE_S03862,aprobada,mayoria_simple,86,43,86,0,0,5,43,,0
VE_S03863,aprobada,mayoria_simple,78,39,78,0,0,5,39,,0
VE_S03864,aprobada,mayoria_simple,83,42,83,0,0,5,41,,0
VE_S03865,aprobada,mayoria_simple,86,43,86,0,0,1,43,,0
VE_S03866,aprobada,mayoria_simple,91,46,91,0,0,1,45,,0
VE_S03867,aprobada,mayoria_simple,91,46,91,0,0,1,45,,0
VE_S03868,aprobada,mayoria_simple,86,43,86,0,0,1,43,,0
VE_S03869,aprobada,mayoria_simple,79,40,79,0,0,1,39,,0
VE_S03870,aprobada,mayoria_simple,102,51,61,41,0,1,10,O11,1
VE_S03872,aprobada,mayoria_simple,106,53,106,0,0,1,53,,0
VE_S03873,aprobada,mayoria_simple,80,40,80,0,0,5,40,O11,1
VE_S03874,aprobada,mayoria_simple,82,41,82,0,0,5,41,,0
VE_S03875,aprobada,mayoria_simple,80,40,80,0,0,5,40,O11,1
VE_S03876,aprobada,mayoria_simple,103,52,103,0,0,1,51,,0
VE_S03877,aprobada,mayoria_simple,99,50,99,0,0,1,49,,0
VE_S03878,aprobada,mayoria_simple,92,46,92,0,0,1,46,,0
VE_S03879,aprobada,mayoria_simple,86,43,86,0,0,2,43,,0
VE_S03880,aprobada,mayoria_simple,82,41,82,0,0,2,41,,0
VE_S03881,aprobada,mayoria_simple,97,49,96,0,1,3,47,,0
VE_S03882,aprobada,mayoria_simple,94,47,87,7,0,3,40,O11,1
VE_S03883,aprobada,mayoria_simple,98,49,98,0,0,3,49,,0
VE_S03884,aprobada,mayoria_simple,99,50,99,0,0,3,49,,0
VE_S03885,aprobada,mayoria_simple,90,45,89,0,1,1,44,O11,1
VE_S03886,aprobada,mayoria_simple,91,46,91,0,0,1,45,O11,1
VE_S03887,aprobada,mayoria_simple,97,49,97,0,0,1,48,O11,1
VE_S03888,aprobada,mayoria_simple,97,49,97,0,0,1,48,,0
VE_S03889,aprobada,mayoria_simple,85,43,85,0,0,1,42,O11,1
VE_S03890,aprobada,mayoria_simple,94,47,94,0,0,1,47,O11,1
VE_S03891,aprobada,mayoria_simple,90,45,90,0,0,1,45,,0
VE_S03892,aprobada,mayoria_simple,93,47,93,0,0,1,46,O11,1
VE_S03893,aprobada,mayoria_simple,89,45,89,0,0,1,44,O11,1
VE_S03894,aprobada,mayoria_simple,89,45,89,0,0,1,44,,0
VE_S03895,aprobada,mayoria_simple,86,43,86,0,0,1,43,O11,1
VE_S03896,aprobada,mayoria_simple,102,51,74,0,28,0,23,O11,1
VE_S03897,aprobada,mayoria_simple,93,47,70,0,23,0,23,O11,1
VE_S03898,aprobada,mayoria_simple,80,40,79,0,1,0,39,O11,1
VE_S03899,aprobada,mayoria_simple,79,40,79,0,0,0,39,O11,1
VE_S03900,aprobada,mayoria_simple,75,38,74,0,1,0,36,O11,1
VE_S03901,aprobada,mayoria_simple,87,44,87,0,0,0,43,O11,1
VE_S03902,aprobada,mayoria_calificada,90,991,87,0,3,37,-904,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03903,aprobada,mayoria_simple,84,42,84,0,0,0,42,,0
VE_S03904,aprobada,mayoria_simple,88,44,88,0,0,2,44,O11,1
VE_S03905,aprobada,mayoria_simple,82,41,82,0,0,2,41,,0
VE_S03906,aprobada,mayoria_simple,84,42,84,0,0,2,42,,0
VE_S03907,aprobada,mayoria_simple,86,43,86,0,0,2,43,,0
VE_S03908,aprobada,mayoria_simple,83,42,83,0,0,2,41,O11,1
VE_S03909,aprobada,mayoria_simple,76,38,76,0,0,2,38,O11,1
VE_S03910,aprobada,mayoria_simple,82,41,82,0,0,2,41,O11,1
VE_S03911,aprobada,mayoria_simple,85,43,85,0,0,2,42,O11,1
VE_S03912,aprobada,mayoria_simple,86,43,86,0,0,2,43,O11,1
VE_S03913,aprobada,mayoria_simple,82,41,82,0,0,2,41,O11,1
VE_S03914,aprobada,mayoria_simple,80,40,79,0,1,2,39,O11,1
VE_S03915,aprobada,mayoria_simple,77,39,77,0,0,1,38,,0
VE_S03916,aprobada,mayoria_simple,76,38,76,0,0,1,38,,0
VE_S03917,aprobada,mayoria_simple,73,37,73,0,0,1,36,O11,1
VE_S03918,aprobada,mayoria_simple,110,55,67,43,0,0,12,O11,1
VE_S03919,aprobada,mayoria_simple,115,58,67,47,1,0,9,O11,1
VE_S03920,aprobada,mayoria_simple,113,57,68,44,1,0,11,O11,1
VE_S03921,aprobada,mayoria_simple,107,54,66,41,0,0,12,O11,1
VE_S03922,aprobada,mayoria_simple,108,54,69,39,0,0,15,O11,1
VE_S03923,aprobada,mayoria_simple,105,53,67,38,0,0,14,O11,1
VE_S03924,aprobada,mayoria_simple,94,47,94,0,0,7,47,,0
VE_S03925,aprobada,mayoria_simple,87,44,61,26,0,7,17,O11,1
VE_S03926,aprobada,mayoria_simple,85,43,85,0,0,7,42,O11,1
VE_S03927,aprobada,mayoria_simple,88,44,88,0,0,7,44,O11,1
VE_S03928,aprobada,mayoria_simple,84,42,84,0,0,7,42,O11,1
VE_S03929,aprobada,mayoria_simple,85,43,85,0,0,7,42,O11,1
VE_S03930,aprobada,mayoria_simple,88,44,86,0,2,7,42,O11,1
VE_S03931,aprobada,mayoria_simple,83,42,68,14,1,7,26,O11,1
VE_S03932,aprobada,mayoria_simple,89,45,89,0,0,9,44,O11,1
VE_S03933,aprobada,mayoria_simple,93,47,93,0,0,9,46,,0
VE_S03934,aprobada,mayoria_simple,92,46,92,0,0,9,46,,0
VE_S03935,aprobada,mayoria_simple,85,43,85,0,0,9,42,,0
VE_S03936,aprobada,mayoria_simple,94,47,93,0,1,9,46,O11,1
VE_S03937,aprobada,mayoria_simple,80,40,80,0,0,9,40,,0
VE_S03938,aprobada,mayoria_simple,92,46,92,0,0,9,46,,0
VE_S03939,aprobada,mayoria_simple,94,47,94,0,0,5,47,O11,1
VE_S03940,aprobada,mayoria_simple,88,44,88,0,0,5,44,,0
VE_S03941,aprobada,mayoria_simple,81,41,78,0,3,5,37,,0
VE_S03942,aprobada,mayoria_simple,81,41,77,1,3,5,36,O11,1
VE_S03943,aprobada,mayoria_simple,87,44,72,15,0,3,28,O11,1
VE_S03944,aprobada,mayoria_simple,92,46,80,0,12,3,34,O11,1
VE_S03945,aprobada,mayoria_simple,87,44,73,0,14,3,29,O11,1
VE_S03946,aprobada,mayoria_simple,87,44,87,0,0,3,43,O11,1
VE_S03947,aprobada,mayoria_simple,56,28,52,0,4,5,24,O11,1
VE_S03948,aprobada,mayoria_simple,109,55,102,6,1,1,47,O11,1
VE_S03949,aprobada,mayoria_simple,93,47,93,0,0,2,46,,0
VE_S03950,aprobada,mayoria_simple,94,47,94,0,0,2,47,,0
VE_S03951,aprobada,mayoria_simple,94,47,94,0,0,2,47,,0
VE_S03952,aprobada,mayoria_simple,92,46,81,10,1,2,35,O11,1
VE_S03953,aprobada,mayoria_simple,97,49,97,0,0,2,48,O11,1
VE_S03954,aprobada,mayoria_simple,109,55,78,21,10,2,23,O11,1
VE_S03955,aprobada,mayoria_simple,90,45,90,0,0,3,45,,0
VE_S03956,aprobada,mayoria_simple,84,42,84,0,0,3,42,O11,1
VE_S03957,aprobada,mayoria_simple,93,47,93,0,0,3,46,O11,1
VE_S03958,aprobada,mayoria_simple,95,48,95,0,0,3,47,O11,1
VE_S03959,aprobada,mayoria_simple,79,40,79,0,0,3,39,O11,1
VE_S03960,aprobada,mayoria_simple,90,45,90,0,0,3,45,O11,1
VE_S03961,aprobada,mayoria_simple,87,44,87,0,0,3,43,O11,1
VE_S03962,aprobada,mayoria_simple,89,45,89,0,0,3,44,O11,1
VE_S03963,aprobada,mayoria_simple,88,44,88,0,0,3,44,O11,1
VE_S03964,aprobada,mayoria_simple,89,45,89,0,0,3,44,O11,1
VE_S03965,aprobada,mayoria_simple,78,39,78,0,0,1,39,O11,1
VE_S03966,aprobada,mayoria_simple,83,42,79,0,4,1,37,O11,1
VE_S03967,aprobada,mayoria_simple,82,41,82,0,0,1,41,O11,1
VE_S03968,aprobada,mayoria_simple,88,44,88,0,0,1,44,,0
VE_S03969,aprobada,mayoria_simple,89,45,89,0,0,1,44,O11,1
VE_S03970,aprobada,mayoria_calificada,92,991,92,0,0,0,-899,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03971,aprobada,mayoria_simple,106,53,104,0,2,0,51,,0
VE_S03972,aprobada,mayoria_simple,99,50,76,23,0,0,26,O11,1
VE_S03973,aprobada,mayoria_simple,98,49,78,20,0,0,29,O11,1
VE_S03974,aprobada,mayoria_simple,97,49,97,0,0,0,48,,0
VE_S03975,rechazada,mayoria_calificada,93,991,60,31,2,0,-960,O12|O13|O15|O16|O19,5
VE_S03976,aprobada,mayoria_simple,91,46,88,0,3,0,42,O11,1
VE_S03977,aprobada,mayoria_simple,87,44,87,0,0,0,43,,0
VE_S03978,aprobada,mayoria_simple,90,45,75,12,3,0,30,O11,1
VE_S03979,aprobada,mayoria_simple,88,44,88,0,0,0,44,O11,1
VE_S03980,aprobada,mayoria_calificada,97,991,97,0,0,0,-894,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S03981,aprobada,mayoria_simple,92,46,92,0,0,0,46,O11,1
VE_S03982,aprobada,mayoria_simple,88,44,88,0,0,0,44,O11,1
VE_S03983,aprobada,mayoria_simple,91,46,90,0,1,0,44,O11,1
VE_S03984,aprobada,mayoria_simple,90,45,86,0,4,0,41,O11,1
VE_S03985,aprobada,mayoria_simple,90,45,90,0,0,0,45,O11,1
VE_S03986,aprobada,mayoria_simple,94,47,94,0,0,1,47,O11,1
VE_S03987,aprobada,mayoria_simple,90,45,90,0,0,1,45,O11,1
VE_S03988,aprobada,mayoria_simple,90,45,90,0,0,1,45,O11,1
VE_S03989,aprobada,mayoria_simple,102,51,97,5,0,1,46,O11,1
VE_S03990,aprobada,mayoria_simple,94,47,94,0,0,1,47,O11,1
VE_S03991,aprobada,mayoria_simple,91,46,91,0,0,1,45,O11,1
VE_S03992,aprobada,mayoria_simple,89,45,89,0,0,1,44,O11,1
VE_S03993,aprobada,mayoria_simple,106,53,106,0,0,0,53,,0
VE_S03994,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S03995,aprobada,mayoria_simple,105,53,105,0,0,0,52,,0
VE_S03996,aprobada,mayoria_simple,105,53,105,0,0,0,52,,0
VE_S03997,aprobada,mayoria_simple,94,47,94,0,0,0,47,,0
VE_S03998,aprobada,mayoria_simple,96,48,96,0,0,0,48,,0
VE_S03999,aprobada,mayoria_simple,92,46,90,0,2,0,44,,0
VE_S04000,aprobada,mayoria_simple,88,44,88,0,0,0,44,,0
VE_S04001,aprobada,mayoria_simple,88,44,88,0,0,0,44,,0
VE_S04002,aprobada,mayoria_simple,81,41,81,0,0,0,40,,0
VE_S04003,aprobada,mayoria_simple,88,44,88,0,0,0,44,,0
VE_S04004,aprobada,mayoria_simple,87,44,87,0,0,0,43,,0
VE_S04005,aprobada,mayoria_simple,99,50,99,0,0,3,49,O11,1
VE_S04006,aprobada,mayoria_simple,100,50,100,0,0,3,50,O11,1
VE_S04007,aprobada,mayoria_simple,96,48,96,0,0,3,48,O11,1
VE_S04008,aprobada,mayoria_simple,103,52,103,0,0,3,51,O11,1
VE_S04009,aprobada,mayoria_simple,102,51,102,0,0,3,51,O11,1
VE_S04010,aprobada,mayoria_simple,80,40,80,0,0,5,40,O11,1
VE_S04011,aprobada,mayoria_simple,75,38,75,0,0,5,37,O11,1
VE_S04012,aprobada,mayoria_simple,81,41,49,30,2,5,8,O11,1
VE_S04013,rechazada,mayoria_simple,104,52,42,62,0,1,10,O11,1
VE_S04014,aprobada,mayoria_simple,104,52,104,0,0,2,52,,0
VE_S04015,aprobada,mayoria_simple,103,52,102,0,1,2,50,,0
VE_S04016,aprobada,mayoria_simple,92,46,91,0,1,2,45,,0
VE_S04017,aprobada,mayoria_simple,93,47,93,0,0,2,46,,0
VE_S04018,aprobada,mayoria_simple,90,45,90,0,0,2,45,,0
VE_S04019,aprobada,mayoria_simple,96,48,96,0,0,2,48,,0
VE_S04020,aprobada,mayoria_simple,102,51,102,0,0,2,51,,0
VE_S04021,aprobada,mayoria_simple,101,51,101,0,0,2,50,,0
VE_S04022,aprobada,mayoria_simple,102,51,102,0,0,2,51,,0
VE_S04023,aprobada,mayoria_simple,100,50,68,28,4,2,18,O11,1
VE_S04024,aprobada,mayoria_simple,96,48,57,38,1,2,9,O11,1
VE_S04025,aprobada,mayoria_simple,106,53,103,0,3,1,50,,0
VE_S04026,aprobada,mayoria_simple,104,52,103,0,1,1,51,,0
VE_S04027,aprobada,mayoria_simple,106,53,105,0,1,1,52,,0
VE_S04028,aprobada,mayoria_simple,87,44,87,0,0,1,43,O11,1
VE_S04029,aprobada,mayoria_simple,87,44,87,0,0,1,43,O11,1
VE_S04030,aprobada,mayoria_simple,84,42,84,0,0,1,42,O11,1
VE_S04031,aprobada,mayoria_simple,103,52,103,0,0,1,51,,0
VE_S04032,aprobada,mayoria_simple,102,51,102,0,0,1,51,,0
VE_S04033,aprobada,mayoria_simple,109,55,109,0,0,1,54,,0
VE_S04034,aprobada,mayoria_simple,108,54,108,0,0,20,54,,0
VE_S04035,aprobada,mayoria_simple,106,53,106,0,0,1,53,,0
VE_S04036,aprobada,mayoria_simple,77,39,76,0,1,1,37,O11,1
VE_S04037,aprobada,mayoria_simple,106,53,74,20,12,5,21,O11,1
VE_S04038,aprobada,mayoria_simple,101,51,101,0,0,1,50,O11,1
VE_S04039,aprobada,mayoria_simple,97,49,97,0,0,1,48,O11,1
VE_S04040,aprobada,mayoria_simple,110,55,110,0,0,1,55,,0
VE_S04041,aprobada,mayoria_simple,109,55,109,0,0,1,54,,0
VE_S04042,aprobada,mayoria_simple,107,54,107,0,0,1,53,,0
VE_S04043,aprobada,mayoria_simple,112,56,112,0,0,1,56,,0
VE_S04044,aprobada,mayoria_simple,109,55,109,0,0,1,54,,0
VE_S04045,aprobada,mayoria_calificada,104,991,104,0,0,1,-887,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S04046,aprobada,mayoria_simple,106,53,106,0,0,1,53,,0
VE_S04047,aprobada,mayoria_simple,97,49,97,0,0,1,48,,0
VE_S04048,aprobada,mayoria_calificada,96,991,96,0,0,1,-895,O11|O12|O13|O14|O15|O16|O18|O19|O25,9
VE_S04049,aprobada,mayoria_simple,89,45,89,0,0,1,44,,0
VE_S04050,aprobada,mayoria_simple,108,54,108,0,0,1,54,,0
VE_S04051,aprobada,mayoria_simple,97,49,97,0,0,1,48,,0
VE_S04052,aprobada,mayoria_simple,99,50,99,0,0,1,49,O11,1
VE_S04053,aprobada,mayoria_simple,105,53,105,0,0,22,52,,0
VE_S04054,aprobada,mayoria_simple,101,51,61,39,1,1,10,O11,1
VE_S04055,aprobada,mayoria_simple,105,53,67,38,0,3,14,O11,1
VE_S04056,aprobada,mayoria_simple,101,51,67,34,0,3,16,O11,1
VE_S04057,aprobada,mayoria_simple,93,47,93,0,0,1,46,O11,1
VE_S04058,aprobada,mayoria_simple,93,47,93,0,0,1,46,O11,1
VE_S04059,aprobada,mayoria_simple,90,45,83,0,7,1,38,O11,1
VE_S04060,aprobada,mayoria_simple,96,48,96,0,0,1,48,O11,1
VE_S04061,aprobada,mayoria_simple,98,49,98,0,0,1,49,O11,1
VE_S04062,aprobada,mayoria_simple,105,53,105,0,0,1,52,O11,1
VE_S04063,aprobada,mayoria_simple,94,47,94,0,0,1,47,,0
VE_S04064,aprobada,mayoria_simple,87,44,87,0,0,1,43,,0
VE_S04065,aprobada,mayoria_simple,98,49,81,17,0,1,32,O11,1
VE_S04066,aprobada,mayoria_simple,95,48,95,0,0,1,47,O11,1
VE_S04067,aprobada,mayoria_simple,100,50,100,0,0,1,50,O11,1
VE_S04068,aprobada,mayoria_simple,104,52,104,0,0,1,52,,0
VE_S04069,aprobada,mayoria_simple,108,54,108,0,0,1,54,,0
VE_S04070,aprobada,mayoria_simple,106,53,106,0,0,0,53,,0
VE_S04071,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S04072,aprobada,mayoria_simple,97,49,97,0,0,0,48,,0
VE_S04073,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S04074,aprobada,mayoria_simple,104,52,104,0,0,0,52,,0
VE_S04075,aprobada,mayoria_simple,107,54,107,0,0,0,53,,0
VE_S04076,aprobada,mayoria_simple,115,58,64,48,3,0,6,O11,1
VE_S04077,aprobada,mayoria_simple,110,55,68,39,3,0,13,O11,1
VE_S04078,aprobada,mayoria_simple,104,52,67,36,1,0,15,O11,1
VE_S04079,aprobada,mayoria_simple,99,50,62,37,0,0,12,O11,1
VE_S04080,aprobada,mayoria_simple,103,52,103,0,0,0,51,O11,1
VE_S04081,aprobada,mayoria_simple,100,50,92,8,0,0,42,O11,1
VE_S04082,aprobada,mayoria_simple,109,55,109,0,0,1,54,,0
VE_S04083,aprobada,mayoria_simple,108,54,106,0,2,1,52,,0
VE_S04084,aprobada,mayoria_simple,105,53,105,0,0,1,52,,0
VE_S04085,aprobada,mayoria_simple,123,62,87,20,16,1,25,O11,1
VE_S04086,aprobada,mayoria_simple,121,61,76,45,0,1,15,O11,1
VE_S04087,aprobada,mayoria_simple,109,55,109,0,0,1,54,,0
VE_S04088,aprobada,mayoria_simple,107,54,100,7,0,1,46,O11,1
VE_S04089,aprobada,mayoria_simple,100,50,100,0,0,1,50,O11,1
VE_S04090,aprobada,mayoria_simple,114,57,114,0,0,1,57,,0
VE_S04091,aprobada,mayoria_simple,110,55,110,0,0,1,55,O11,1
VE_S04092,aprobada,mayoria_simple,109,55,109,0,0,1,54,O11,1
VE_S04093,aprobada,mayoria_simple,108,54,108,0,0,1,54,O11,1
VE_S04094,rechazada,mayoria_calificada,111,991,70,38,3,1,-953,O12|O15|O16|O19,4
VE_S04095,aprobada,mayoria_simple,110,55,64,44,2,1,9,O11,1
VE_S04096,aprobada,mayoria_simple,106,53,106,0,0,1,53,,0
VE_S04097,aprobada,mayoria_simple,108,54,108,0,0,1,54,,0
VE_S04098,aprobada,mayoria_simple,109,55,109,0,0,1,54,,0
VE_S04099,aprobada,mayoria_simple,106,53,106,0,0,1,53,O11,1
VE_S04100,aprobada,mayoria_simple,114,57,114,0,0,1,57,,0
VE_S04101,aprobada,mayoria_simple,111,56,111,0,0,1,55,O11,1
VE_S04102,aprobada,mayoria_simple,111,56,111,0,0,1,55,O11,1
VE_S04103,aprobada,mayoria_simple,113,57,113,0,0,1,56,O11,1
VE_S04104,aprobada,mayoria_simple,102,51,102,0,0,1,51,,0
VE_S04105,aprobada,mayoria_simple,100,50,100,0,0,1,50,,0
VE_S04106,aprobada,mayoria_simple,106,53,106,0,0,1,53,,0
VE_S04107,aprobada,mayoria_simple,107,54,107,0,0,21,53,,0
VE_S04108,aprobada,mayoria_simple,105,53,105,0,0,1,52,,0
VE_S04109,aprobada,mayoria_simple,110,55,110,0,0,1,55,,0
VE_S04110,aprobada,mayoria_simple,107,54,107,0,0,1,53,,0
VE_S04111,aprobada,mayoria_simple,111,56,111,0,0,1,55,O11,1
VE_S04112,aprobada,mayoria_simple,103,52,103,0,0,1,51,O11,1
VE_S04113,aprobada,mayoria_simple,94,47,94,0,0,1,47,O11,1
VE_S04114,aprobada,mayoria_simple,117,59,117,0,0,2,58,,0
VE_S04115,aprobada,mayoria_simple,113,57,92,10,11,2,35,O11,1
VE_S04116,aprobada,mayoria_simple,109,55,109,0,0,2,54,,0
VE_S04117,aprobada,mayoria_simple,113,57,113,0,0,2,56,,0
VE_S04118,aprobada,mayoria_simple,109,55,109,0,0,2,54,,0
VE_S04119,aprobada,mayoria_simple,113,57,93,2,18,2,36,O11,1
VE_S04120,aprobada,mayoria_simple,113,57,66,47,0,2,9,O11,1
VE_S04121,aprobada,mayoria_simple,104,52,93,11,0,2,41,O11,1
VE_S04122,aprobada,mayoria_simple,32,16,32,0,0,0,16,,0
VE_S04123,aprobada,mayoria_simple,32,16,32,0,0,0,16,,0
VE_S04124,aprobada,mayoria_simple,30,15,30,0,0,0,15,,0
VE_S04125,aprobada,mayoria_simple,32,16,32,0,0,0,16,,0
VE_S04126,aprobada,mayoria_simple,32,16,32,0,0,0,16,,0
VE_S04127,aprobada,mayoria_simple,33,17,20,13,0,0,3,O11|O14,2
VE_S04128,aprobada,mayoria_simple,110,55,109,0,1,2,54,O11,1
VE_S04129,aprobada,mayoria_simple,123,62,71,51,1,1,9,O11,1
VE_S04130,aprobada,mayoria_simple,121,61,69,50,2,1,8,O11,1
VE_S04131,aprobada,mayoria_simple,99,50,99,0,0,2,49,,0
VE_S04132,aprobada,mayoria_simple,94,47,94,0,0,2,47,,0
VE_S04133,aprobada,mayoria_simple,102,51,102,0,0,0,51,,0
VE_S04134,aprobada,mayoria_simple,107,54,107,0,0,0,53,O11,1
VE_S04135,aprobada,mayoria_calificada,127,991,87,40,0,0,-904,O11|O13|O14|O15|O18|O25,6
VE_S04136,aprobada,mayoria_simple,92,46,92,0,0,5,46,,0
